author_name,author_gender,birthplace,pub_date,book_id,book_title,genre,pages,book_average_rating,book_fullurl
Shan Sa,female,China,2001,92315,The Girl Who Played Go,Fiction,288,3.77,https://www.goodreads.com/book/show/92315.The_Girl_Who_Played_Go
Julia Quinn,female,United States,2001,9408584,An Offer From a Gentleman,Romance,358,4.07,https://www.goodreads.com/book/show/9408584-an-offer-from-a-gentleman
Sara Backer,male,United States,2001,617708,American Fuji,Fiction,404,3.54,https://www.goodreads.com/book/show/617708.American_Fuji
Paullina Simons,female,Russia,2001,41014505,The Bronze Horseman,Historical,636,4.32,https://www.goodreads.com/book/show/41014505-the-bronze-horseman
Sophie Kinsella,female,United Kingdom,2001,9418,Shopaholic Takes Manhattan,Womens Fiction,387,3.76,https://www.goodreads.com/book/show/9418.Shopaholic_Takes_Manhattan
Dan Brown,male,United States,2001,976,Deception Point,Fiction,556,3.69,https://www.goodreads.com/book/show/976.Deception_Point
Nancy Springer,female,United States,2001,327945,Rowan Hood: Outlaw Girl of Sherwood Forest,Fantasy,170,3.73,https://www.goodreads.com/book/show/327945.Rowan_Hood
Ann Rinaldi,female,United States,2001,138681,Girl in Blue,Historical,310,3.86,https://www.goodreads.com/book/show/138681.Girl_in_Blue
Andrew Clements,male,United States,2001,235117,The School Story,Realistic Fiction,224,3.96,https://www.goodreads.com/book/show/235117.The_School_Story
Jean Markale,male,France,2001,287637,The Pagan Mysteries of Halloween: Celebrating the Dark Half of the Year,Holiday,154,3.54,https://www.goodreads.com/book/show/287637.The_Pagan_Mysteries_of_Halloween
R.L. Stine,male,United States,2001,176556,The Haunting Hour: Chills in the Dead of Night,Horror,160,3.98,https://www.goodreads.com/book/show/176556.The_Haunting_Hour
Marvin Kaye,male,United States,2001,2347881,The Ultimate Halloween,Horror,322,3.35,https://www.goodreads.com/book/show/2347881.The_Ultimate_Halloween
Anne George,male,United States,2001,85280,Murder Boogies with Elvis,Mystery,256,4.3,https://www.goodreads.com/book/show/85280.Murder_Boogies_with_Elvis
Chuck Black,male,United States,2001,352828,Kingdom's Dawn,Fantasy,160,3.88,https://www.goodreads.com/book/show/352828.Kingdom_s_Dawn
Ann Howard Creel,female,United States,2001,620580,The Magic of Ordinary Days,Historical,304,3.87,https://www.goodreads.com/book/show/620580.The_Magic_of_Ordinary_Days
Jennifer Weiner,female,United States,2001,14748,Good in Bed,Womens Fiction,376,3.71,https://www.goodreads.com/book/show/14748.Good_in_Bed
Mark Billingham,male,United Kingdom,2001,482889,Sleepyhead,Mystery,432,3.82,https://www.goodreads.com/book/show/482889.Sleepyhead
Harry W. Pfanz,male,United States,2001,782930,Gettysburg--The First Day,Military History,496,4.31,https://www.goodreads.com/book/show/782930.Gettysburg_The_First_Day
Allison Pearson,female,United Kingdom,2001,39045,I Don't Know How She Does It,Womens Fiction,368,3.32,https://www.goodreads.com/book/show/39045.I_Don_t_Know_How_She_Does_It
Mark A. Roeder,male,United States,2001,937116,A Better Place,Romance,332,3.83,https://www.goodreads.com/book/show/937116.A_Better_Place
Mark Kendrick,male,United States,2001,119015,Desert Sons,Romance,340,4.02,https://www.goodreads.com/book/show/119015.Desert_Sons
Stephen Baxter,male,United Kingdom,2001,64175,Manifold: Origin,Science Fiction,544,3.69,https://www.goodreads.com/book/show/64175.Manifold
Mark Waid,male,United States,2001,60411,"JLA, Vol. 7: Tower of Babel",Sequential Art,160,4.11,https://www.goodreads.com/book/show/60411.JLA_Vol_7
Caroline Myss,female,United States,2001,190115,Sacred Contracts: Awakening Your Divine Potential,Spirituality,464,3.99,https://www.goodreads.com/book/show/190115.Sacred_Contracts
Karen Essex,male,United States,2001,618924,Kleopatra,Historical,367,3.81,https://www.goodreads.com/book/show/618924.Kleopatra
Mike Dooley,male,United States,2001,6601221,Infinite Possibilities: The Art of Living Your Dreams,Self Help,0,4.24,https://www.goodreads.com/book/show/6601221-infinite-possibilities
Kate Horsley,female,United States,2001,20059,Confessions of a Pagan Nun,Historical,191,3.87,https://www.goodreads.com/book/show/20059.Confessions_of_a_Pagan_Nun
Michael Cart,male,United States,2001,1616461,Love & Sex: Ten Stories of Truth,Young Adult,225,3.47,https://www.goodreads.com/book/show/1616461.Love_Sex
Margaret Bechard,female,United States,2001,958641,Hanging on to Max,Young Adult,204,3.85,https://www.goodreads.com/book/show/958641.Hanging_on_to_Max
Lynne Ewing,female,United States,2001,181426,The Secret Scroll,Young Adult,268,3.95,https://www.goodreads.com/book/show/181426.The_Secret_Scroll
Nuala O'Faolain,female,Ireland,2001,245579,My Dream of You,Fiction,544,3.55,https://www.goodreads.com/book/show/245579.My_Dream_of_You
Jan Morris,female,United Kingdom,2001,61043,Trieste and The Meaning of Nowhere,Travel,208,3.99,https://www.goodreads.com/book/show/61043.Trieste_and_The_Meaning_of_Nowhere
Robert M. Sapolsky,male,United States,2001,32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Nonfiction,304,4.34,https://www.goodreads.com/book/show/32289.A_Primate_s_Memoir
Dennis Etchison,male,United States,2001,508666,The Museum of Horrors,Horror,369,3.69,https://www.goodreads.com/book/show/508666.The_Museum_of_Horrors
W.G. Sebald,male,Germany,2001,88442,Austerlitz,Fiction,298,4.04,https://www.goodreads.com/book/show/88442.Austerlitz
Walter Kirn,male,United States,2001,30680,Up in the Air,Fiction,320,2.86,https://www.goodreads.com/book/show/30680.Up_in_the_Air
Nikki Grimes,male,United States,2001,72441,Bronx Masquerade,Young Adult,167,3.96,https://www.goodreads.com/book/show/72441.Bronx_Masquerade
James L. Nelson,male,United States,2001,553475,"The Only Life That Mattered: The Short and Merry Lives of Anne Bonny, Mary Read, and Calico Jack Rackam",Adventure,416,3.8,https://www.goodreads.com/book/show/553475.The_Only_Life_That_Mattered
David Cordingly,male,United Kingdom,2001,187996,"Seafaring Women: Adventures of Pirate Queens, Female Stowaways & Sailors' Wives",History,320,3.62,https://www.goodreads.com/book/show/187996.Seafaring_Women
Dean Hughes,male,United States,2001,60781,Soldier Boys,Historical,240,4.04,https://www.goodreads.com/book/show/60781.Soldier_Boys
You Higuri,female,Japan,2001,1258333,"Cantarella, Volume 1",Sequential Art,200,3.82,https://www.goodreads.com/book/show/1258333.Cantarella_Volume_1
Kaori Yuki,female,Japan,2001,500383,"Godchild, Volume 01",Sequential Art,208,4.09,https://www.goodreads.com/book/show/500383.Godchild_Volume_01
Eric Shanower,male,United States,2001,479921,Age of Bronze Volume 1: A Thousand Ships,Sequential Art,224,3.92,https://www.goodreads.com/book/show/479921.Age_of_Bronze_Volume_1
Ruth Reichl,female,United States,2001,8725,Comfort Me with Apples: More Adventures at the Table,Food and Drink,302,4.03,https://www.goodreads.com/book/show/8725.Comfort_Me_with_Apples
Melissa Good,female,United States,2001,1296649,Hurricane Watch,Glbt,368,4.34,https://www.goodreads.com/book/show/1296649.Hurricane_Watch
Robin Jones Gunn,female,United States,2001,4110127,Christy and Todd: The College Years,Contemporary,656,4.66,https://www.goodreads.com/book/show/4110127-christy-and-todd
Ken Bruen,male,Ireland,2001,298920,The Guards,Mystery,304,3.87,https://www.goodreads.com/book/show/298920.The_Guards
J. Robert King,male,United States,2001,129896,Lancelot Du Lethe,Fantasy,464,3.58,https://www.goodreads.com/book/show/129896.Lancelot_Du_Lethe
Takashi Hiraide,male,Japan,2001,17574849,The Guest Cat,Fiction,140,3.52,https://www.goodreads.com/book/show/17574849-the-guest-cat
Kate Grenville,male,Australia,2001,821457,The Idea of Perfection,Fiction,416,3.62,https://www.goodreads.com/book/show/821457.The_Idea_of_Perfection
Sven Regener,male,Germany,2001,4485,Herr Lehmann,Fiction,286,3.86,https://www.goodreads.com/book/show/4485.Herr_Lehmann
M.T. Anderson,male,United States,2002,169756,Feed,Young Adult,308,3.54,https://www.goodreads.com/book/show/169756.Feed
Nancy Farmer,female,United States,2002,13376,The House of the Scorpion,Young Adult,380,4.1,https://www.goodreads.com/book/show/13376.The_House_of_the_Scorpion
Augusten Burroughs,male,United States,2002,242006,Running with Scissors,Autobiography,304,3.71,https://www.goodreads.com/book/show/242006.Running_with_Scissors
Sherrilyn Kenyon,female,United States,2002,6944032,Night Pleasures,Fantasy,309,4.22,https://www.goodreads.com/book/show/6944032-night-pleasures
Michael Pollan,male,United States,2002,315425,In Defense of Food: An Eater's Manifesto,Nonfiction,205,4.08,https://www.goodreads.com/book/show/315425.In_Defense_of_Food
Joann Sfar,male,France,2002,82882,The Rabbi's Cat,Sequential Art,152,4.03,https://www.goodreads.com/book/show/82882.The_Rabbi_s_Cat
David B.,male,France,2002,39916,Epileptic,Sequential Art,368,3.89,https://www.goodreads.com/book/show/39916.Epileptic
Hiromu Arakawa,female,Japan,2002,870,"Fullmetal Alchemist, Vol. 1",Sequential Art,192,4.49,https://www.goodreads.com/book/show/870.Fullmetal_Alchemist_Vol_1
Bill Willingham,male,United States,2002,21326,"Fables, Vol. 1: Legends in Exile",Sequential Art,128,3.97,https://www.goodreads.com/book/show/21326.Fables_Vol_1
Alison Croggon,female,South Africa,2002,393146,The Naming,Fantasy,492,4,https://www.goodreads.com/book/show/393146.The_Naming
D.J. MacHale,male,United States,2002,833710,The Merchant of Death,Young Adult,375,3.94,https://www.goodreads.com/book/show/833710.The_Merchant_of_Death
Carol Plum-Ucci,female,United States,2002,347639,What Happened to Lani Garver,Young Adult,336,4.04,https://www.goodreads.com/book/show/347639.What_Happened_to_Lani_Garver
Jonathan Safran Foer,male,United States,2002,256566,Everything Is Illuminated,Fiction,276,3.9,https://www.goodreads.com/book/show/256566.Everything_Is_Illuminated
Alice Sebold,male,United States,2002,12232938,The Lovely Bones,Fiction,328,3.79,https://www.goodreads.com/book/show/12232938-the-lovely-bones
Sarah Waters,female,United Kingdom,2002,8913370,Fingersmith,Historical,582,4.02,https://www.goodreads.com/book/show/8913370-fingersmith
Jeffrey Eugenides,male,United States,2002,2187,Middlesex,Fiction,529,3.99,https://www.goodreads.com/book/show/2187.Middlesex
Michel Faber,male,Netherlands,2002,40200,The Crimson Petal and the White,Historical,835,3.88,https://www.goodreads.com/book/show/40200.The_Crimson_Petal_and_the_White
Suzanne Enoch,female,United States,2002,823583,The Rake,Romance,375,3.85,https://www.goodreads.com/book/show/823583.The_Rake
Richard K. Morgan,male,United Kingdom,2002,40792913,Altered Carbon,Science Fiction,544,4.06,https://www.goodreads.com/book/show/40792913-altered-carbon
Mary Hoffman,female,United Kingdom,2002,86737,City of Masks,Fantasy,345,3.91,https://www.goodreads.com/book/show/86737.City_of_Masks
Marianne Curley,male,Australia,2002,1034516,The Named,Fantasy,336,4.06,https://www.goodreads.com/book/show/1034516.The_Named
Emma McLaughlin,male,United States,2002,228333,The Nanny Diaries,Womens Fiction,306,3.41,https://www.goodreads.com/book/show/228333.The_Nanny_Diaries
Patricia Cornwell,female,United States,2002,6538,Portrait of a Killer: Jack the Ripper - Case Closed,Nonfiction,383,3.44,https://www.goodreads.com/book/show/6538.Portrait_of_a_Killer
Rick Warren,male,United States,2002,56495,The Purpose Driven Life: What on Earth Am I Here for?,Christian,334,3.92,https://www.goodreads.com/book/show/56495.The_Purpose_Driven_Life
Lian Hearn,male,United Kingdom,2002,77160,Across the Nightingale Floor,Fantasy,305,4.06,https://www.goodreads.com/book/show/77160.Across_the_Nightingale_Floor
Robert E. Howard,male,United States,2002,33482,The Coming of Conan the Cimmerian,Fantasy,496,4.15,https://www.goodreads.com/book/show/33482.The_Coming_of_Conan_the_Cimmerian
L.A. Meyer,male,United States,2002,295649,Bloody Jack,Historical,304,4.11,https://www.goodreads.com/book/show/295649.Bloody_Jack
Susan Donovan,female,United States,2002,73093,He Loves Lucy,Romance,335,3.85,https://www.goodreads.com/book/show/73093.He_Loves_Lucy
Neal Asher,male,United Kingdom,2002,240297,The Skinner,Science Fiction,432,4.14,https://www.goodreads.com/book/show/240297.The_Skinner
E.D. Baker,female,United States,2002,65091,The Frog Princess,Fantasy,215,3.82,https://www.goodreads.com/book/show/65091.The_Frog_Princess
Mark Kurlansky,male,United States,2002,2715,Salt: A World History,History,484,3.73,https://www.goodreads.com/book/show/2715.Salt
Cecily von Ziegesar,female,United States,2002,22188,Gossip Girl,Young Adult,224,3.51,https://www.goodreads.com/book/show/22188.Gossip_Girl
Kate Constable,female,Australia,2002,489612,The Singer of All Songs,Fantasy,320,3.89,https://www.goodreads.com/book/show/489612.The_Singer_of_All_Songs
Barry Eisler,male,United States,2002,925,A Clean Kill in Tokyo,Thriller,363,3.95,https://www.goodreads.com/book/show/925.A_Clean_Kill_in_Tokyo
Alaa Al Aswany,male,Egypt,2002,128711,The Yacoubian Building,Fiction,256,3.66,https://www.goodreads.com/book/show/128711.The_Yacoubian_Building
Avi,male,United States,2002,353342,The Cross of Lead,Historical,262,3.6,https://www.goodreads.com/book/show/353342.The_Cross_of_Lead
John C. Wright,male,United States,2002,207410,The Golden Age,Science Fiction,416,4.07,https://www.goodreads.com/book/show/207410.The_Golden_Age
Allen M. Steele,male,United States,2002,686344,Coyote,Science Fiction,436,3.84,https://www.goodreads.com/book/show/686344.Coyote
Brian Herbert,male,United States,2002,99219,The Butlerian Jihad,Science Fiction,684,3.61,https://www.goodreads.com/book/show/99219.The_Butlerian_Jihad
Walter Jon Williams,male,United States,2002,85653,The Praxis,Science Fiction,448,3.8,https://www.goodreads.com/book/show/85653.The_Praxis
Kevin J. Anderson,male,United States,2002,898232,Hidden Empire,Science Fiction,654,3.77,https://www.goodreads.com/book/show/898232.Hidden_Empire
Christopher Moore,male,United States,2002,28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,444,4.26,https://www.goodreads.com/book/show/28881.Lamb
Indu Sundaresan,male,India,2002,27298,The Twentieth Wife,Historical,380,4.04,https://www.goodreads.com/book/show/27298.The_Twentieth_Wife
Norihiro Yagi,male,Japan,2002,777423,"Claymore, Vol. 1: Silver-eyed Slayer",Sequential Art,187,4.07,https://www.goodreads.com/book/show/777423.Claymore_Vol_1
Tomoko Ninomiya,female,Japan,2002,1261277,"Nodame Cantabile, Vol. 1",Sequential Art,208,4.18,https://www.goodreads.com/book/show/1261277.Nodame_Cantabile_Vol_1
Matsuri Hino,female,Japan,2002,1157452,"MeruPuri, Vol. 1",Sequential Art,192,4.11,https://www.goodreads.com/book/show/1157452.MeruPuri_Vol_1
Yun Kouga,male,Japan,2002,30204,"Loveless, Volume 1",Sequential Art,200,3.91,https://www.goodreads.com/book/show/30204.Loveless_Volume_1
Yoshiki Nakamura,female,Japan,2002,282282,"Skip Beat!, Vol. 01",Sequential Art,184,4.25,https://www.goodreads.com/book/show/282282.Skip_Beat_Vol_01
Tite Kubo,male,Japan,2002,2880,"Bleach, Volume 01",Sequential Art,200,4.22,https://www.goodreads.com/book/show/2880.Bleach_Volume_01
Steven Pinker,male,Canada,2002,5752,The Blank Slate: The Modern Denial of Human Nature,Psychology,528,4.08,https://www.goodreads.com/book/show/5752.The_Blank_Slate
Joseph Frank,male,United States,2002,4988505,Dostoevsky: A Writer in His Time,Biography,959,4.54,https://www.goodreads.com/book/show/4988505-dostoevsky
Mary Jane Auch,female,United States,2002,577184,Ashes of Roses,Historical,250,3.99,https://www.goodreads.com/book/show/577184.Ashes_of_Roses
Caroline B. Cooney,female,United States,2002,226550,Goddess of Yesterday,Historical,263,3.9,https://www.goodreads.com/book/show/226550.Goddess_of_Yesterday
Jeff VanderMeer,male,United States,2002,230852,City of Saints and Madmen,Fantasy,704,3.85,https://www.goodreads.com/book/show/230852.City_of_Saints_and_Madmen
Toby Young,male,United Kingdom,2002,55876,How to Lose Friends and Alienate People,Nonfiction,368,3.3,https://www.goodreads.com/book/show/55876.How_to_Lose_Friends_and_Alienate_People
Otsuichi,male,Japan,2002,3430848,Goth,Horror,240,4.12,https://www.goodreads.com/book/show/3430848-goth
Max Barry,male,Australia,2002,33356,Jennifer Government,Fiction,352,3.66,https://www.goodreads.com/book/show/33356.Jennifer_Government
Noor Al-Hussein,female,United States,2002,400598,Leap of Faith: Memoirs of an Unexpected Life,Nonfiction,496,3.8,https://www.goodreads.com/book/show/400598.Leap_of_Faith
